year,quarter,district,open_rate,close_rate
2019,2,1000427,102,51
2019,2,1000426,120,48
2019,2,1000425,98,53
2019,2,1000424,119,55
2019,2,1000423,109,47
2019,2,1000422,129,54
2019,2,1000421,125,58
2019,2,1000420,107,53
2019,2,1000419,109,53
2019,2,1000418,121,52
2019,2,1000417,112,46
2019,2,1000416,97,47
2019,2,1000415,89,48
2019,2,1000414,135,65
2019,2,1000413,107,49
2019,2,1000412,129,56
2019,2,1000411,87,51
2019,2,1000410,84,59
2019,2,1000409,90,50
2019,2,1000408,114,59
2019,2,1000407,103,58
2019,2,1000406,94,45
2019,2,1000405,97,49
2019,2,1000404,83,52
2019,2,1000403,82,47
2019,2,1000402,89,53
2019,2,1000401,110,49
2019,2,1000400,84,44
2019,2,1000399,100,51
2019,2,1000398,88,55
2019,2,1000397,161,64
2019,2,1000396,88,52
2019,2,1000395,110,56
2019,2,1000394,111,53
2019,2,1000393,93,51
2019,2,1000392,126,61
2019,2,1000391,83,42
2019,2,1000390,113,48
2019,2,1000389,100,53
2019,2,1000388,107,57
2019,2,1000387,92,47
2019,2,1000386,90,44
2019,2,1000385,104,55
2019,2,1000384,110,42
2019,2,1000383,90,44
2019,2,1000382,95,46
2019,2,1000381,78,54
2019,2,1000380,86,54
2019,2,1000379,113,49
2019,2,1000378,103,48
2019,2,1000377,77,43
2019,2,1000376,100,57
2019,2,1000375,101,52
2019,2,1000374,115,52
2019,2,1000373,90,47
2019,2,1000372,112,47
2019,2,1000371,98,45
2019,2,1000370,94,51
2019,2,1000369,105,48
2019,2,1000368,101,54
2019,2,1000367,84,50
2019,2,1000366,112,54
2019,2,1000365,111,48
2019,2,1000364,107,53
2019,2,1000363,84,51
2019,2,1000362,85,45
2019,2,1000361,104,50
2019,2,1000360,94,48
2019,2,1000359,85,48
2019,2,1000358,100,46
2019,2,1000357,102,47
2019,2,1000356,96,46
2019,2,1000355,91,45
2019,2,1000354,96,47
2019,2,1000353,85,44
2019,2,1000352,112,49
2019,2,1000351,95,43
2019,2,1000350,83,37
2019,2,1000349,103,46
2019,2,1000348,91,47
2019,2,1000347,88,50
2019,2,1000346,110,49
2019,2,1000345,105,57
2019,2,1000344,108,47
2019,2,1000343,97,47
2019,2,1000342,95,39
2019,2,1000341,115,51
2019,2,1000340,81,45
2019,2,1000339,111,43
2019,2,1000338,109,56
2019,2,1000337,99,52
2019,2,1000336,104,47
2019,2,1000335,97,46
2019,2,1000334,104,57
2019,2,1000333,86,55
2019,2,1000332,116,58
2019,2,1000331,138,52
2019,2,1000330,85,43
2019,2,1000329,102,54
2019,2,1000328,113,56
2019,2,1000327,93,41
2019,2,1000326,75,45
2019,2,1000325,83,53
2019,2,1000324,94,46
2019,2,1000323,103,46
2019,2,1000322,94,52
2019,2,1000321,138,54
2019,2,1000320,114,47
2019,2,1000319,98,42
2019,2,1000318,98,54
2019,2,1000317,89,57
2019,2,1000316,89,46
2019,2,1000315,105,44
2019,2,1000314,110,48
2019,2,1000313,110,52
2019,2,1000312,132,52
2019,2,1000311,122,65
2019,2,1000310,102,50
2019,2,1000309,109,55
2019,2,1000308,117,44
2019,2,1000307,144,68
2019,2,1000306,56,41
2019,2,1000305,99,57
2019,2,1000304,112,69
2019,2,1000303,114,58
2019,2,1000302,103,55
2019,2,1000301,102,53
2019,2,1000300,119,59
2019,2,1000299,114,62
2019,2,1000298,120,64
2019,2,1000297,131,59
2019,2,1000296,122,74
2019,2,1000295,101,49
2019,2,1000294,101,47
2019,2,1000293,83,51
2019,2,1000292,96,56
2019,2,1000291,87,52
2019,2,1000290,80,43
2019,2,1000289,108,61
2019,2,1000288,101,52
2019,2,1000287,123,56
2019,2,1000286,126,56
2019,2,1000285,109,55
2019,2,1000284,91,53
2019,2,1000283,116,60
2019,2,1000282,92,57
2019,2,1000281,93,50
2019,2,1000280,115,49
2019,2,1000279,76,46
2019,2,1000278,96,53
2019,2,1000277,77,43
2019,2,1000276,121,51
2019,2,1000275,120,47
2019,2,1000274,123,51
2019,2,1000273,114,57
2019,2,1000272,127,70
2019,2,1000271,123,65
2019,2,1000270,99,48
2019,2,1000269,84,56
2019,2,1000268,91,57
2019,2,1000267,166,61
2019,2,1000266,117,63
2019,2,1000265,135,59
2019,2,1000264,127,51
2019,2,1000263,121,60
2019,2,1000262,136,43
2019,2,1000261,164,69
2019,2,1000260,103,43
2019,2,1000259,101,42
2019,2,1000258,123,50
2019,2,1000257,115,50
2019,2,1000256,95,48
2019,2,1000255,80,50
2019,2,1000254,123,55
2019,2,1000253,101,45
2019,2,1000252,97,48
2019,2,1000251,96,48
2019,2,1000250,110,58
2019,2,1000249,106,52
2019,2,1000248,121,46
2019,2,1000247,107,46
2019,2,1000246,107,49
2019,2,1000245,94,51
2019,2,1000244,110,44
2019,2,1000243,91,48
2019,2,1000242,119,47
2019,2,1000241,106,51
2019,2,1000240,100,51
2019,2,1000239,105,47
2019,2,1000238,84,48
2019,2,1000237,113,50
2019,2,1000236,89,50
2019,2,1000235,116,58
2019,2,1000234,116,48
2019,2,1000233,109,47
2019,2,1000232,99,50
2019,2,1000231,120,50
2019,2,1000230,107,51
2019,2,1000229,114,46
2019,2,1000228,112,52
2019,2,1000227,106,56
2019,2,1000226,92,58
2019,2,1000225,64,51
2019,2,1000224,100,49
2019,2,1000223,80,49
2019,2,1000222,120,52
2019,2,1000221,120,58
2019,2,1000220,108,53
2019,2,1000219,137,77
2019,2,1000218,117,55
2019,2,1000217,99,47
2019,2,1000216,129,50
2019,2,1000215,107,54
2019,2,1000214,108,43
2019,2,1000213,144,56
2019,2,1000212,128,43
2019,2,1000211,138,92
2019,2,1000210,97,51
2019,2,1000209,146,54
2019,2,1000208,99,62
2019,2,1000207,114,48
2019,2,1000206,136,62
2019,2,1000205,124,55
2019,2,1000204,88,54
2019,2,1000203,119,53
2019,2,1000202,116,47
2019,2,1000201,106,48
2019,2,1000200,116,48
2019,2,1000199,129,46
2019,2,1000198,92,49
2019,2,1000197,109,43
2019,2,1000196,121,51
2019,2,1000195,110,49
2019,2,1000194,146,52
2019,2,1000193,106,50
2019,2,1000192,126,62
2019,2,1000191,157,53
2019,2,1000190,140,59
2019,2,1000189,93,51
2019,2,1000188,97,56
2019,2,1000187,91,68
2019,2,1000186,102,49
2019,2,1000185,96,55
2019,2,1000184,133,52
2019,2,1000183,151,60
2019,2,1000182,126,49
2019,2,1000181,125,54
2019,2,1000180,102,49
2019,2,1000179,82,48
2019,2,1000178,95,48
2019,2,1000177,99,47
2019,2,1000176,88,42
2019,2,1000175,116,51
2019,2,1000174,127,56
2019,2,1000173,123,52
2019,2,1000172,107,58
2019,2,1000171,93,53
2019,2,1000170,112,50
2019,2,1000169,78,48
2019,2,1000168,79,47
2019,2,1000167,90,54
2019,2,1000166,114,53
2019,2,1000165,88,44
2019,2,1000164,107,64
2019,2,1000163,113,53
2019,2,1000162,89,53
2019,2,1000161,95,54
2019,2,1000160,95,42
2019,2,1000159,111,50
2019,2,1000158,112,46
2019,2,1000157,85,51
2019,2,1000156,95,50
2019,2,1000155,91,56
2019,2,1000154,89,51
2019,2,1000153,103,47
2019,2,1000152,107,51
2019,2,1000151,114,55
2019,2,1000150,114,51
2019,2,1000149,126,57
2019,2,1000148,102,49
2019,2,1000147,98,42
2019,2,1000146,96,50
2019,2,1000145,146,56
2019,2,1000144,94,50
2019,2,1000143,86,45
2019,2,1000142,81,47
2019,2,1000141,84,46
2019,2,1000140,109,50
2019,2,1000139,85,54
2019,2,1000138,92,45
2019,2,1000137,91,46
2019,2,1000136,97,48
2019,2,1000135,111,46
2019,2,1000134,103,55
2019,2,1000133,119,52
2019,2,1000132,90,54
2019,2,1000131,127,52
2019,2,1000130,164,64
2019,2,1000129,112,52
2019,2,1000128,92,56
2019,2,1000127,122,48
2019,2,1000126,81,42
2019,2,1000125,89,51
2019,2,1000124,115,52
2019,2,1000123,116,55
2019,2,1000122,114,73
2019,2,1000121,103,56
2019,2,1000120,87,53
2019,2,1000119,95,61
2019,2,1000118,118,55
2019,2,1000117,125,55
2019,2,1000116,89,50
2019,2,1000115,93,60
2019,2,1000114,92,46
2019,2,1000113,89,60
2019,2,1000112,116,53
2019,2,1000111,122,51
2019,2,1000110,81,53
2019,2,1000109,76,50
2019,2,1000108,86,47
2019,2,1000107,128,52
2019,2,1000106,106,51
2019,2,1000105,52,46
2019,2,1000104,96,49
2019,2,1000103,100,59
2019,2,1000102,109,67
2019,2,1000101,97,63
2019,2,1000100,103,50
2019,2,1000099,105,56
2019,2,1000098,103,59
2019,2,1000097,92,62
2019,2,1000096,90,48
2019,2,1000095,122,73
2019,2,1000094,112,58
2019,2,1000093,137,60
2019,2,1000092,81,54
2019,2,1000091,137,56
2019,2,1000090,123,68
2019,2,1000089,98,58
2019,2,1000088,101,51
2019,2,1000087,103,61
2019,2,1000086,106,52
2019,2,1000085,83,49
2019,2,1000084,76,45
2019,2,1000083,157,67
2019,2,1000082,105,60
2019,2,1000081,128,60
2019,2,1000080,97,55
2019,2,1000079,97,51
2019,2,1000078,132,66
2019,2,1000077,106,61
2019,2,1000076,107,68
2019,2,1000075,151,54
2019,2,1000074,104,56
2019,2,1000073,102,48
2019,2,1000072,103,50
2019,2,1000071,63,49
2019,2,1000070,112,62
2019,2,1000069,156,73
2019,2,1000068,110,63
2019,2,1000067,126,55
2019,2,1000066,122,53
2019,2,1000065,108,62
2019,2,1000064,102,57
2019,2,1000063,97,48
2019,2,1000062,97,53
2019,2,1000061,111,56
2019,2,1000060,81,50
2019,2,1000059,143,76
2019,2,1000058,73,45
2019,2,1000057,101,58
2019,2,1000056,114,57
2019,2,1000055,101,46
2019,2,1000054,88,44
2019,2,1000053,89,54
2019,2,1000052,133,58
2019,2,1000051,92,56
2019,2,1000050,128,42
2019,2,1000049,103,52
2019,2,1000048,106,69
2019,2,1000047,136,58
2019,2,1000046,141,56
2019,2,1000045,91,56
2019,2,1000044,135,64
2019,2,1000043,115,53
2019,2,1000042,119,63
2019,2,1000041,111,59
2019,2,1000040,166,54
2019,2,1000039,168,60
2019,2,1000038,104,55
2019,2,1000037,112,58
2019,2,1000036,117,42
2019,2,1000035,110,48
2019,2,1000034,94,52
2019,2,1000033,126,51
2019,2,1000032,106,54
2019,2,1000031,109,48
2019,2,1000030,112,60
2019,2,1000029,130,70
2019,2,1000028,127,62
2019,2,1000027,81,53
2019,2,1000026,95,66
2019,2,1000025,108,88
2019,2,1000024,151,69
2019,2,1000023,136,74
2019,2,1000022,136,59
2019,2,1000021,101,62
2019,2,1000020,132,61
2019,2,1000019,131,50
2019,2,1000018,97,54
2019,2,1000017,174,62
2019,2,1000016,89,62
2019,2,1000015,104,57
2019,2,1000014,150,59
2019,2,1000013,109,51
2019,2,1000012,63,56
2019,2,1000011,126,49
2019,2,1000010,104,48
2019,2,1000009,95,57
2019,2,1000008,71,47
2019,2,1000007,87,56
2019,2,1000006,95,62
2019,2,1000005,79,52
2019,2,1000004,90,55
2019,2,1000003,108,54
2019,2,1000002,118,45
2019,2,1000001,88,56
2019,1,1001496,98,60
2019,1,1001495,93,51
2019,1,1001494,144,64
2019,1,1001493,129,53
2019,1,1001492,141,59
2019,1,1001491,115,59
2019,1,1001490,111,48
2019,1,1001489,113,45
2019,1,1001488,100,46
2019,1,1001487,152,64
2019,1,1001486,170,92
2019,1,1001485,97,46
2019,1,1001484,105,58
2019,1,1001483,99,52
2019,1,1001482,131,60
2019,1,1001481,118,46
2019,1,1001480,105,53
2019,1,1001479,113,51
2019,1,1001478,103,51
2019,1,1001477,126,56
2019,1,1001476,112,49
2019,1,1001475,79,51
2019,1,1001474,117,56
2019,1,1001473,135,66
2019,1,1001472,96,57
2019,1,1001471,99,49
2019,1,1001470,97,57
2019,1,1001469,117,50
2019,1,1001468,126,50
2019,1,1001467,99,80
2019,1,1001466,100,55
2019,1,1001465,156,94
2019,1,1001464,124,68
2019,1,1001463,133,50
2019,1,1001462,118,46
2019,1,1001461,85,46
2019,1,1001460,107,52
2019,1,1001459,112,54
2019,1,1001458,105,53
2019,1,1001457,142,66
2019,1,1001456,130,57
2019,1,1001455,124,52
2019,1,1001454,132,54
2019,1,1001453,64,49
2019,1,1001452,149,57
2019,1,1001451,132,58
2019,1,1001450,115,48
2019,1,1001449,116,56
2019,1,1001448,110,56
2019,1,1001447,133,55
2019,1,1001446,109,48
2019,1,1001445,195,47
2019,1,1001444,98,54
2019,1,1001443,85,64
2019,1,1001442,146,62
2019,1,1001441,174,62
2019,1,1001440,87,57
2019,1,1001439,92,55
2019,1,1001438,105,60
2019,1,1001437,104,79
2019,1,1001436,166,81
2019,1,1001435,148,69
2019,1,1001434,198,105
2019,1,1001433,124,53
2019,1,1001432,114,79
2019,1,1001431,128,60
2019,1,1001430,109,56
2019,1,1001429,106,56
2019,1,1001428,114,69
2019,1,1001427,111,57
2019,1,1001426,135,81
2019,1,1001425,280,0
2019,1,1001424,115,49
2019,1,1001423,155,84
2019,1,1001422,125,60
2019,1,1001421,136,51
2019,1,1001420,121,58
2019,1,1001419,134,59
2019,1,1001418,118,53
2019,1,1001417,106,56
2019,1,1001416,65,59
2019,1,1001415,114,48
2019,1,1001414,111,60
2019,1,1001413,101,53
2019,1,1001412,135,55
2019,1,1001411,110,50
2019,1,1001410,137,55
2019,1,1001409,137,55
2019,1,1001408,81,44
2019,1,1001407,95,69
2019,1,1001406,102,54
2019,1,1001405,126,64
2019,1,1001404,109,55
2019,1,1001403,93,55
2019,1,1001402,139,58
2019,1,1001401,139,54
2019,1,1001400,145,45
2019,1,1001399,124,47
2019,1,1001398,94,50
2019,1,1001397,108,49
2019,1,1001396,98,48
2019,1,1001395,110,50
2019,1,1001394,115,55
2019,1,1001393,106,60
2019,1,1001392,88,52
2019,1,1001391,106,53
2019,1,1001390,91,53
2019,1,1001389,61,67
2019,1,1001388,116,53
2019,1,1001387,122,38
2019,1,1001386,179,48
2019,1,1001385,124,63
2019,1,1001384,143,53
2019,1,1001383,135,53
2019,1,1001382,111,90
2019,1,1001381,162,117
2019,1,1001380,97,46
2019,1,1001379,149,88
2019,1,1001378,117,73
2019,1,1001377,123,60
2019,1,1001376,173,82
2019,1,1001375,116,61
2019,1,1001374,109,62
2019,1,1001373,120,70
2019,1,1001372,120,79
2019,1,1001371,102,55
2019,1,1001370,148,46
2019,1,1001369,78,74
2019,1,1001368,122,58
2019,1,1001367,107,43
2019,1,1001366,273,123
2019,1,1001365,129,55
2019,1,1001364,110,48
2019,1,1001363,102,55
2019,1,1001362,82,55
2019,1,1001361,114,47
2019,1,1001360,108,49
2019,1,1001359,118,52
2019,1,1001358,137,42
2019,1,1001357,114,59
2019,1,1001356,122,45
2019,1,1001355,117,53
2019,1,1001354,97,54
2019,1,1001353,130,62
2019,1,1001352,110,51
2019,1,1001351,101,61
2019,1,1001350,129,68
2019,1,1001349,95,47
2019,1,1001348,113,48
2019,1,1001347,101,48
2019,1,1001346,123,52
2019,1,1001345,179,56
2019,1,1001344,148,66
2019,1,1001343,131,63
2019,1,1001342,105,54
2019,1,1001341,156,66
2019,1,1001340,127,60
2019,1,1001339,117,59
2019,1,1001338,126,62
2019,1,1001337,133,57
2019,1,1001336,117,53
2019,1,1001335,109,53
2019,1,1001334,118,50
2019,1,1001333,89,57
2019,1,1001332,105,51
2019,1,1001331,124,50
2019,1,1001330,108,50
2019,1,1001329,106,53
2019,1,1001328,130,50
2019,1,1001327,115,47
2019,1,1001326,111,53
2019,1,1001325,110,55
2019,1,1001324,129,54
2019,1,1001323,105,45
2019,1,1001322,144,78
2019,1,1001321,146,54
2019,1,1001320,154,57
2019,1,1001319,142,76
2019,1,1001318,136,79
2019,1,1001317,153,79
2019,1,1001316,138,64
2019,1,1001315,81,117
2019,1,1001314,181,98
2019,1,1001313,120,72
2019,1,1001312,113,36
2019,1,1001311,279,132
2019,1,1001310,305,87
2019,1,1001309,126,60
2019,1,1001308,91,53
2019,1,1001307,116,49
2019,1,1001306,139,46
2019,1,1001305,194,28
2019,1,1001304,122,50
2019,1,1001303,164,67
2019,1,1001302,102,53
2019,1,1001301,117,51
2019,1,1001300,92,49
2019,1,1001299,118,49
2019,1,1001298,111,49
2019,1,1001297,111,60
2019,1,1001296,128,65
2019,1,1001295,111,54
2019,1,1001294,119,54
2019,1,1001293,128,79
2019,1,1001292,83,49
2019,1,1001291,141,80
2019,1,1001290,130,61
2019,1,1001289,131,54
2019,1,1001288,137,69
2019,1,1001287,85,67
2019,1,1001286,107,73
2019,1,1001285,103,66
2019,1,1001284,134,75
2019,1,1001283,107,54
2019,1,1001282,120,60
2019,1,1001281,104,59
2019,1,1001280,95,53
2019,1,1001279,121,52
2019,1,1001278,117,56
2019,1,1001277,154,69
2019,1,1001276,128,53
2019,1,1001275,138,55
2019,1,1001274,141,68
2019,1,1001273,137,60
2019,1,1001272,188,39
2019,1,1001271,114,48
2019,1,1001270,140,59
2019,1,1001269,76,56
2019,1,1001268,152,73
2019,1,1001267,147,68
2019,1,1001266,136,66
2019,1,1001265,210,87
2019,1,1001264,121,62
2019,1,1001263,90,47
2019,1,1001262,103,44
2019,1,1001261,102,48
2019,1,1001260,100,50
2019,1,1001259,112,51
2019,1,1001258,87,50
2019,1,1001257,98,49
2019,1,1001256,102,49
2019,1,1001255,98,41
2019,1,1001254,90,48
2019,1,1001253,119,67
2019,1,1001252,120,56
2019,1,1001251,95,51
2019,1,1001250,101,46
2019,1,1001249,130,62
2019,1,1001248,99,47
2019,1,1001247,92,53
2019,1,1001246,110,52
2019,1,1001245,100,49
2019,1,1001244,92,48
2019,1,1001243,97,49
2019,1,1001242,97,55
2019,1,1001241,112,49
2019,1,1001240,87,53
2019,1,1001239,50,35
2019,1,1001238,167,61
2019,1,1001237,120,54
2019,1,1001236,100,57
2019,1,1001235,124,57
2019,1,1001234,107,57
2019,1,1001233,121,53
2019,1,1001232,109,57
2019,1,1001231,132,45
2019,1,1001230,142,64
2019,1,1001229,151,67
2019,1,1001228,135,56
2019,1,1001227,110,59
2019,1,1001226,105,57
2019,1,1001225,121,38
2019,1,1001224,101,47
2019,1,1001223,125,56
2019,1,1001222,127,49
2019,1,1001221,95,47
2019,1,1001220,96,51
2019,1,1001219,132,61
2019,1,1001218,141,69
2019,1,1001217,134,73
2019,1,1001216,127,56
2019,1,1001215,139,69
2019,1,1001214,145,56
2019,1,1001213,105,56
2019,1,1001212,125,61
2019,1,1001211,133,49
2019,1,1001210,118,58
2019,1,1001209,128,63
2019,1,1001208,138,63
2019,1,1001207,158,55
2019,1,1001206,126,59
2019,1,1001205,147,60
2019,1,1001204,159,60
2019,1,1001203,152,55
2019,1,1001202,108,73
2019,1,1001201,117,56
2019,1,1001200,152,59
2019,1,1001199,161,57
2019,1,1001198,117,54
2019,1,1001197,116,50
2019,1,1001196,128,68
2019,1,1001195,108,56
2019,1,1001194,69,46
2019,1,1001193,108,48
2019,1,1001192,123,59
2019,1,1001191,89,69
2019,1,1001190,111,53
2019,1,1001189,110,51
2019,1,1001188,131,68
2019,1,1001187,83,56
2019,1,1001186,111,47
2019,1,1001185,114,52
2019,1,1001184,81,48
2019,1,1001183,82,49
2019,1,1001182,73,45
2019,1,1001181,96,53
2019,1,1001180,124,56
2019,1,1001179,89,45
2019,1,1001178,91,47
2019,1,1001177,100,55
2019,1,1001176,139,61
2019,1,1001175,108,55
2019,1,1001174,99,49
2019,1,1001173,119,50
2019,1,1001172,95,52
2019,1,1001171,133,66
2019,1,1001170,98,46
2019,1,1001169,118,58
2019,1,1001168,126,56
2019,1,1001167,80,45
2019,1,1001166,101,50
2019,1,1001165,79,52
2019,1,1001164,116,54
2019,1,1001163,99,50
2019,1,1001162,84,55
2019,1,1001161,67,42
2019,1,1001160,104,49
2019,1,1001159,109,54
2019,1,1001158,86,50
2019,1,1001157,104,49
2019,1,1001156,100,46
2019,1,1001155,140,50
2019,1,1001154,125,51
2019,1,1001153,89,49
2019,1,1001152,128,56
2019,1,1001151,140,47
2019,1,1001150,129,61
2019,1,1001149,120,57
2019,1,1001148,97,51
2019,1,1001147,134,47
2019,1,1001146,71,54
2019,1,1001145,120,59
2019,1,1001144,106,48
2019,1,1001143,102,55
2019,1,1001142,105,66
2019,1,1001141,98,46
2019,1,1001140,100,50
2019,1,1001139,98,47
2019,1,1001138,98,46
2019,1,1001137,111,53
2019,1,1001136,80,51
2019,1,1001135,92,48
2019,1,1001134,101,55
2019,1,1001133,92,49
2019,1,1001132,117,50
2019,1,1001131,98,51
2019,1,1001130,95,45
2019,1,1001129,103,54
2019,1,1001128,104,44
2019,1,1001127,112,48
2019,1,1001126,117,56
2019,1,1001125,84,45
2019,1,1001124,156,58
2019,1,1001123,107,46
2019,1,1001122,104,47
2019,1,1001121,122,52
2019,1,1001120,107,44
2019,1,1001119,117,61
2019,1,1001118,58,35
2019,1,1001117,99,46
2019,1,1001116,115,53
2019,1,1001115,95,47
2019,1,1001114,102,48
2019,1,1001113,142,77
2019,1,1001112,105,45
2019,1,1001111,95,48
2019,1,1001110,97,51
2019,1,1001109,98,48
2019,1,1001108,101,52
2019,1,1001107,86,45
2019,1,1001106,99,45
2019,1,1001105,96,52
2019,1,1001104,104,57
2019,1,1001103,98,60
2019,1,1001102,124,57
2019,1,1001101,86,45
2019,1,1001100,86,53
2019,1,1001099,99,52
2019,1,1001098,90,46
2019,1,1001097,107,68
2019,1,1001096,73,42
2019,1,1001095,91,44
2019,1,1001094,80,42
2019,1,1001093,105,48
2019,1,1001092,98,43
2019,1,1001091,98,57
2019,1,1001090,84,43
2019,1,1001089,104,46
2019,1,1001088,87,48
2019,1,1001087,91,43
2019,1,1001086,126,73
2019,1,1001085,87,46
2019,1,1001084,91,49
2019,1,1001083,107,48
2019,1,1001082,82,46
2019,1,1001081,87,47
2019,1,1001080,128,44
2019,1,1001079,165,52
2019,1,1001078,98,47
2019,1,1001077,81,40
2019,1,1001076,92,55
2019,1,1001075,104,53
2019,1,1001074,100,42
2019,1,1001073,85,43
2019,1,1001072,96,53
2019,1,1001071,86,50
2019,1,1001070,93,43
2019,1,1001069,82,51
2019,1,1001068,95,50
2019,1,1001067,115,57
2019,1,1001066,74,43
2019,1,1001065,112,52
2019,1,1001064,83,47
2019,1,1001063,101,56
2019,1,1001062,87,46
2019,1,1001061,125,47
2019,1,1001060,79,57
2019,1,1001059,108,48
2019,1,1001058,94,45
2019,1,1001057,97,50
2019,1,1001056,98,43
2019,1,1001055,101,55
2019,1,1001054,108,55
2019,1,1001053,88,49
2019,1,1001052,91,44
2019,1,1001051,95,55
2019,1,1001050,98,48
2019,1,1001049,133,55
2019,1,1001048,95,47
2019,1,1001047,96,45
2019,1,1001046,106,44
2019,1,1001045,102,51
2019,1,1001044,102,47
2019,1,1001043,116,56
2019,1,1001042,100,50
2019,1,1001041,101,51
2019,1,1001040,114,59
2019,1,1001039,110,50
2019,1,1001038,69,43
2019,1,1001037,105,53
2019,1,1001036,86,39
2019,1,1001035,103,46
2019,1,1001034,109,53
2019,1,1001033,136,55
2019,1,1001032,89,48
2019,1,1001031,105,58
2019,1,1001030,109,52
2019,1,1001029,155,56
2019,1,1001028,110,58
2019,1,1001027,79,45
2019,1,1001026,115,48
2019,1,1001025,92,48
2019,1,1001024,92,54
2019,1,1001023,67,49
2019,1,1001022,102,51
2019,1,1001021,71,44
2019,1,1001020,59,36
2019,1,1001019,130,51
2019,1,1001018,98,40
2019,1,1001017,116,53
2019,1,1001016,110,48
2019,1,1001015,77,45
2019,1,1001014,212,78
2019,1,1001013,102,50
2019,1,1001012,88,48
2019,1,1001011,114,54
2019,1,1001010,99,42
2019,1,1001009,115,51
2019,1,1001008,100,52
