year,quarter,district,income_avg,expand_avg
2015,2,1000608,4005668,6475332784
2015,2,1000607,4320867,5100795283
2015,2,1000606,3152203,6778826444
2015,2,1000605,2862523,9180314695
2015,2,1000604,2937789,9876218410
2015,2,1000603,3353179,8877223875
2015,2,1000602,2958914,7608090478
2015,2,1000601,2832221,10142805230
2015,2,1000600,2891447,7860653265
2015,2,1000599,2907041,7874496510
2015,2,1000598,4031211,7138662030
2015,2,1000597,4472493,7126274337
2015,2,1000596,4440412,6461915267
2015,2,1000595,4352570,3961167112
2015,2,1000594,3650404,2504514537
2015,2,1000593,3504888,7273757222
2015,2,1000592,3531715,7817326085
2015,2,1000591,3179722,8957960520
2015,2,1000590,2872575,2981151096
2015,2,1000589,3127477,6645495898
2015,2,1000588,3742305,7890774384
2015,2,1000587,3396331,5700943763
2015,2,1000586,3279270,5604590144
2015,2,1000585,4690188,4963015290
2015,2,1000584,3326198,7912678259
2015,2,1000583,2828023,4443321817
2015,2,1000582,2913190,11805307149
2015,2,1000581,2957225,8025138580
2015,2,1000580,2980208,4273101067
2015,2,1000579,4269595,6581646863
2015,2,1000578,4497019,8585884010
2015,2,1000577,4018226,7202776597
2015,2,1000576,3843818,6045682006
2015,2,1000575,4007226,4295811086
2015,2,1000574,5050025,2781687076
2015,2,1000573,4167052,6569478954
2015,2,1000572,3085844,9153894376
2015,2,1000571,3026615,9672619591
2015,2,1000570,2843259,12907873256
2015,2,1000569,2822293,9653657999
2015,2,1000568,2994745,6208817786
2015,2,1000567,3100036,9176960454
2015,2,1000566,2974467,9342008987
2015,2,1000565,2827447,9377487453
2015,2,1000564,2915831,7094203700
2015,2,1000563,2987286,6394506916
2015,2,1000562,3998909,5272796283
2015,2,1000561,3388774,5026830115
2015,2,1000560,4461434,9052183678
2015,2,1000559,4576005,4445715106
2015,2,1000558,2900138,8873610180
2015,2,1000557,2868717,9623202834
2015,2,1000556,3087196,15883536679
2015,2,1000555,3035519,12422516013
2015,2,1000554,2968449,15283463191
2015,2,1000553,2923842,12254776319
2015,2,1000552,3146612,15921712829
2015,2,1000551,2744324,4360418987
2015,2,1000550,3584257,3971315123
2015,2,1000549,2822582,3950912279
2015,2,1000548,3261177,4902288123
2015,2,1000547,3280783,5700950055
2015,2,1000546,3573508,7911925868
2015,2,1000545,3508461,7504564164
2015,2,1000544,2989825,5506757930
2015,2,1000543,3391406,4613768101
2015,2,1000542,3476061,7753138413
2015,2,1000541,2972472,5205843806
2015,2,1000540,3029398,4143845327
2015,2,1000539,3300648,5696370321
2015,2,1000538,3301358,5532984316
2015,2,1000537,3007109,7491666080
2015,2,1000536,2913640,6792689292
2015,2,1000535,3424495,5672890385
2015,2,1000534,3270377,5278317427
2015,2,1000533,4831989,9179990874
2015,2,1000532,5094111,7653569127
2015,2,1000531,4988615,8511362602
2015,2,1000530,5391683,5962019561
2015,2,1000529,4972332,8500262376
2015,2,1000528,4756145,7274927501
2015,2,1000527,5379616,6706641918
2015,2,1000526,3964664,6727726189
2015,2,1000525,4236515,6831065003
2015,2,1000524,6010334,2169224572
2015,2,1000523,3614269,6595281083
2015,2,1000522,4446027,5970910311
2015,2,1000521,3868107,5231498828
2015,2,1000520,5572120,6092525894
2015,2,1000519,5337658,7974066462
2015,2,1000518,3278648,3677751617
2015,2,1000517,3986659,1204131541
2015,2,1000516,3234303,5010161159
2015,2,1000515,2987937,4964264803
2015,2,1000514,3034854,6198717695
2015,2,1000513,2900853,6536671688
2015,2,1000512,2989822,6769112160
2015,2,1000511,2891253,9631098613
2015,2,1000510,3271269,9117800241
2015,2,1000509,3079520,6174580214
2015,2,1000508,3173938,8330279427
2015,2,1000507,2623827,4901006042
2015,2,1000506,3657575,9837892488
2015,2,1000505,5087135,5898299883
2015,2,1000504,4349048,5413511228
2015,2,1000503,4068206,7243224853
2015,2,1000502,3729421,9069420444
2015,2,1000501,3805157,9340932157
2015,2,1000500,3552819,7776392064
2015,2,1000499,3512161,8366576064
2015,2,1000498,3364049,8991994601
2015,2,1000497,3502684,7685601134
2015,2,1000496,4425597,4813322596
2015,2,1000495,3524607,4498596738
2015,2,1000494,3648196,4912855891
2015,2,1000493,3639521,3172815162
2015,2,1000492,3437572,5832003760
2015,2,1000491,4496041,3957637828
2015,2,1000490,2588985,1988379160
2015,2,1000489,2721894,4095443652
2015,2,1000488,4094457,6690891297
2015,2,1000487,4297472,4700972433
2015,2,1000486,4460465,8755884098
2015,2,1000485,3552154,3419186851
2015,2,1000484,3402349,7501497793
2015,2,1000483,3473604,6340107933
2015,2,1000482,3632957,7548421936
2015,2,1000481,3614212,7515280002
2015,2,1000480,4831593,5733903623
2015,2,1000479,3808084,6992133265
2015,2,1000478,4292197,6363028397
2015,2,1000477,4225895,3019853637
2015,2,1000476,3640534,10701799682
2015,2,1000475,3678698,7696948845
2015,2,1000474,4902248,8296673432
2015,2,1000473,4945371,5628248405
2015,2,1000472,4979023,5501766126
2015,2,1000471,5319014,4277343090
2015,2,1000470,3680500,6701811275
2015,2,1000469,3720745,8054943432
2015,2,1000468,3706405,5730603377
2015,2,1000467,3607070,6329653283
2015,2,1000466,3500337,7012672371
2015,2,1000465,3669364,4695453673
2015,2,1000464,4271702,6863309334
2015,2,1000463,5462408,5060630672
2015,2,1000462,4666178,8176733241
2015,2,1000461,4633839,10859853227
2015,2,1000460,3120914,7657887689
2015,2,1000459,3904455,10242411268
2015,2,1000458,4602955,5368720468
2015,2,1000457,3971120,4429991422
2015,2,1000456,3879472,4723473646
2015,2,1000455,3920712,4503124041
2015,2,1000454,3407949,5698566380
2015,2,1000453,4143075,3593029204
2015,2,1000452,4331218,1738078834
2015,2,1000451,4191382,4353738368
2015,2,1000450,3638891,7158090810
2015,2,1000449,3674639,11710355385
2015,2,1000448,3789427,11448902950
2015,2,1000447,3999672,9062872165
2015,2,1000446,3307661,8049559835
2015,2,1000445,3730070,4083353685
2015,2,1000444,3058916,3883394428
2015,2,1000443,4459713,4745622588
2015,2,1000442,3880811,7404701055
2015,2,1000441,3966147,7288205519
2015,2,1000440,4066481,5878917028
2015,2,1000439,3350014,5166648102
2015,2,1000438,4082863,8163906022
2015,2,1000437,3548698,7747540637
2015,2,1000436,4355345,7460198319
2015,2,1000435,3588105,7509448469
2015,2,1000434,2630437,7062444944
2015,2,1000433,3125684,7297079036
2015,2,1000432,3945666,7283057389
2015,2,1000431,2900594,6773913984
2015,2,1000430,2675420,9210937617
2015,2,1000429,3228079,9784802929
2015,2,1000428,4183362,6236301335
2015,2,1000427,3432112,6036375115
2015,2,1000426,3578758,4772553379
2015,2,1000425,3194498,8621604693
2015,2,1000424,3381020,6706042566
2015,2,1000423,3505498,6068686889
2015,2,1000422,3314495,7220533552
2015,2,1000421,3484021,13346475439
2015,2,1000420,3152727,10202686380
2015,2,1000419,3379484,5335848255
2015,2,1000418,3139577,5415761114
2015,2,1000417,2796798,5008764044
2015,2,1000416,3342806,10510540805
2015,2,1000415,3187240,7860519876
2015,2,1000414,3244980,6728433240
2015,2,1000413,3576043,7261878924
2015,2,1000412,3544949,8009720032
2015,2,1000411,2590847,9382892036
2015,2,1000410,3102933,5381297787
2015,2,1000409,3202656,8546298637
2015,2,1000408,3147308,6177928417
2015,2,1000407,2802507,5753926825
2015,2,1000406,3404851,5144595364
2015,2,1000405,3706742,8448017645
2015,2,1000404,3273947,8963134352
2015,2,1000403,3104858,9305361231
2015,2,1000402,3062873,8031480338
2015,2,1000401,2714966,10561586086
2015,2,1000400,3479832,8753678672
2015,2,1000399,2616111,8694388107
2015,2,1000398,3677367,11091938897
2015,2,1000397,4209991,3901672945
2015,2,1000396,3073555,10223200515
2015,2,1000395,3851143,6333946858
2015,2,1000394,3163551,9436120672
2015,2,1000393,3648841,8446742051
2015,2,1000392,3329465,9180186208
2015,2,1000391,3473501,8829912670
2015,2,1000390,3717829,6986409254
2015,2,1000389,3296614,9740047143
2015,2,1000388,3034383,7305391829
2015,2,1000387,3422244,7136866607
2015,2,1000386,3363729,4917016809
2015,2,1000385,3631458,4812784824
2015,2,1000384,3486018,6739995452
2015,2,1000383,3275984,4304777962
2015,2,1000382,3827011,9397752743
2015,2,1000381,3840499,3520207039
2015,2,1000380,3297402,6976879273
2015,2,1000379,3281663,5582534978
2015,2,1000378,4047444,3239686930
2015,2,1000377,4058994,5240750499
2015,2,1000376,2501194,7829464977
2015,2,1000375,3598979,4743371931
2015,2,1000374,2675677,5809736048
2015,2,1000373,3544808,2688775894
2015,2,1000372,3174328,8876086597
2015,2,1000371,3083147,6967793508
2015,2,1000370,3643028,5217667261
2015,2,1000369,3134124,6898776434
2015,2,1000368,3534232,3262293253
2015,2,1000367,3193257,1486024884
2015,2,1000366,3537828,4393204201
2015,2,1000365,3180128,3876071343
2015,2,1000364,3279536,6233329334
2015,2,1000363,2587896,5676205887
2015,2,1000362,3179167,8839478031
2015,2,1000361,2852702,6784557218
2015,2,1000360,3098571,8045083476
2015,2,1000359,3459168,6760155268
2015,2,1000358,3022516,7713220636
2015,2,1000357,2944447,8742710952
2015,2,1000356,2868449,8377532217
2015,2,1000355,2939357,8624062162
2015,2,1000354,2903342,7070382163
2015,2,1000353,4245550,3606074952
2015,2,1000352,3123489,7679699657
2015,2,1000351,3635199,5984213966
2015,2,1000350,2670131,5111376164
2015,2,1000349,3593495,6794163527
2015,2,1000348,3661173,6320438325
2015,2,1000347,3184112,7010682752
2015,2,1000346,2821753,5698038139
2015,2,1000345,2985057,5449713507
2015,2,1000344,3347811,7593396035
2015,2,1000343,2800448,7091688973
2015,2,1000342,2810781,5673033492
2015,2,1000341,3126337,4844783542
2015,2,1000340,3867782,6344231593
2015,2,1000339,2880269,6391382040
2015,2,1000338,2872671,7599989291
2015,2,1000337,2856985,7392162581
2015,2,1000336,3277328,7042495695
2015,2,1000335,3259519,9740382918
2015,2,1000334,2863408,8469179561
2015,2,1000333,3078843,7842575945
2015,2,1000332,3159442,9680769948
2015,2,1000331,3710705,9698132975
2015,2,1000330,3942641,7119797913
2015,2,1000329,4077372,9086799564
2015,2,1000328,4406590,7493992239
2015,2,1000327,2672649,7487362360
2015,2,1000326,3324748,5340234089
2015,2,1000325,2571824,2890773520
2015,2,1000324,2957580,5571183010
2015,2,1000323,3384548,7086716293
2015,2,1000322,3022326,8210628055
2015,2,1000321,2742752,6125808625
2015,2,1000320,4052260,5792644605
2015,2,1000319,3143087,7299539023
2015,2,1000318,2898965,5211720687
2015,2,1000317,3311677,5861067710
2015,2,1000316,3685133,6525285668
2015,2,1000315,2596960,8278510430
2015,2,1000314,3842421,5187560502
2015,2,1000313,3685545,6693770580
2015,2,1000312,3988811,6592809845
2015,2,1000311,3762152,7932955118
2015,2,1000310,4078851,3896978520
2015,2,1000309,3792492,4079712368
2015,2,1000308,3807769,6173772739
2015,2,1000307,3743336,8611757581
2015,2,1000306,3400416,4394313535
2015,2,1000305,3495550,6761111483
2015,2,1000304,3843947,3608416906
2015,2,1000303,4178337,5039729850
2015,2,1000302,4183832,3990622468
2015,2,1000301,4294990,5783286505
2015,2,1000300,3962880,7602710051
2015,2,1000299,2705884,1581588086
2015,2,1000298,4043948,8211061118
2015,2,1000297,4084299,3417366319
2015,2,1000296,3217495,6628497287
2015,2,1000295,3588108,5282118034
2015,2,1000294,3201163,6440294130
2015,2,1000293,3002748,5315982400
2015,2,1000292,3885079,3310807688
2015,2,1000291,3512927,1614173272
2015,2,1000290,3574834,6194189119
2015,2,1000289,4300712,5193323434
2015,2,1000288,3807526,6139166494
2015,2,1000287,3224142,5935141588
2015,2,1000286,3791196,5403221429
2015,2,1000285,3281014,7160734547
2015,2,1000284,4563725,5641375608
2015,2,1000283,2966957,5507828661
2015,2,1000282,3289333,4729692899
2015,2,1000281,4521315,11602590060
2015,2,1000280,4131835,3345635942
2015,2,1000279,4166845,3753744158
2015,2,1000278,3889000,3864524231
2015,2,1000277,3037353,4520338118
2015,2,1000276,4077668,4408254342
2015,2,1000275,4116146,6014185860
2015,2,1000274,3270624,6672068851
2015,2,1000273,3727914,8230601803
2015,2,1000272,3134533,2539007176
2015,2,1000271,3160056,2691216253
2015,2,1000270,3131667,5326342126
2015,2,1000269,4505990,3986733207
2015,2,1000268,4388978,6133542927
2015,2,1000267,3266549,7550203762
2015,2,1000266,3975786,6391690684
2015,2,1000265,3268456,6989259723
2015,2,1000264,3680844,7709697083
2015,2,1000263,3270850,6845591733
2015,2,1000262,2988144,7820670715
2015,2,1000261,4625001,5750271777
2015,2,1000260,2984760,6212787557
2015,2,1000259,2998805,6841544035
2015,2,1000258,3202721,7200801676
2015,2,1000257,2981532,5043751956
2015,2,1000256,2630171,8479057884
2015,2,1000255,3333048,6873286754
2015,2,1000254,3514118,9161280555
2015,2,1000253,3455170,9589308714
2015,2,1000252,3363819,9753475009
2015,2,1000251,2949923,9918837745
2015,2,1000250,2970310,7511965881
2015,2,1000249,3666355,7562596422
2015,2,1000248,2854571,11400679820
2015,2,1000247,3039449,9552541236
2015,2,1000246,3126842,8409490168
2015,2,1000245,3084124,8724604159
2015,2,1000244,3116348,9177398365
2015,2,1000243,3133628,7772203736
2015,2,1000242,3306642,8582043176
2015,2,1000241,3095066,6657548925
2015,2,1000240,3119139,5098978513
2015,2,1000239,2968831,8934385790
2015,2,1000238,3904794,6226997813
2015,2,1000237,3727739,10289477839
2015,2,1000236,3552128,6283142153
2015,2,1000235,3065683,6349954254
2015,2,1000234,3007123,6695539326
2015,2,1000233,2930326,8276206940
2015,2,1000232,3344927,8109705240
2015,2,1000231,3362132,9760717031
2015,2,1000230,3520760,10285577319
2015,2,1000229,2973110,9189514758
2015,2,1000228,2891992,10145734212
2015,2,1000227,3156001,7138343472
2015,2,1000226,3790266,6943588801
2015,2,1000225,3610170,3524923669
2015,2,1000224,2758738,12708801163
2015,2,1000223,2939596,9338247567
2015,2,1000222,3001400,8250961470
2015,2,1000221,3548784,12044636738
2015,2,1000220,3847772,7430272091
2015,2,1000219,3561407,10041467645
2015,2,1000218,3883949,8978393346
2015,2,1000217,3655525,5659028746
2015,2,1000216,3184569,7488376787
2015,2,1000215,3600056,7582893257
2015,2,1000214,3218617,8103417753
2015,2,1000213,3260723,3158705763
2015,2,1000212,3180536,3516550608
2015,2,1000211,2615050,5673489766
2015,2,1000210,3961949,5292016284
2015,2,1000209,3559733,4361337414
2015,2,1000208,4397873,4190859490
2015,2,1000207,3922377,4104282519
2015,2,1000206,3934235,6107497804
2015,2,1000205,3418819,8704690974
2015,2,1000204,3686886,8047138219
2015,2,1000203,3110251,8231920968
2015,2,1000202,3265434,3542549512
2015,2,1000201,3158309,5781868068
2015,2,1000200,3844853,6589301106
2015,2,1000199,3827212,6722849033
2015,2,1000198,3826006,5083904889
2015,2,1000197,3503032,5493814700
2015,2,1000196,3590895,5725317540
2015,2,1000195,3507324,4140416517
2015,2,1000194,3642948,11282607058
2015,2,1000193,3219791,6122164436
2015,2,1000192,4059206,3049383353
2015,2,1000191,2630203,4873876657
2015,2,1000190,3968847,6004115081
2015,2,1000189,3694130,6422193057
2015,2,1000188,3273436,7359620832
2015,2,1000187,3029408,8466944475
2015,2,1000186,3234856,5025157559
2015,2,1000185,3642419,7104924310
2015,2,1000184,3486122,7352741144
2015,2,1000183,3748634,4192441530
2015,2,1000182,3802945,5747338658
2015,2,1000181,3828246,6767079618
2015,2,1000180,2931727,5387382798
2015,2,1000179,2918404,4499811188
2015,2,1000178,3513110,6308777588
2015,2,1000177,4025099,5419459949
2015,2,1000176,3508015,6676699298
2015,2,1000175,3579337,7995238639
2015,2,1000174,3753079,7065860184
2015,2,1000173,3594403,8897823032
2015,2,1000172,3736573,9860113383
2015,2,1000171,3274350,6519134024
2015,2,1000170,2891286,3662772363
2015,2,1000169,3708423,4898949518
2015,2,1000168,4046404,4169557892
2015,2,1000167,3298183,9614720555
2015,2,1000166,3241595,8627021193
2015,2,1000165,3094490,8418784672
2015,2,1000164,4479427,7994753213
2015,2,1000163,3127896,7678541742
2015,2,1000162,3321190,6949960636
2015,2,1000161,3341878,6995444982
2015,2,1000160,3316505,11138772892
2015,2,1000159,3253771,8092420686
2015,2,1000158,3006629,9116588569
2015,2,1000157,3166287,8170337283
2015,2,1000156,3181367,8731810251
2015,2,1000155,5774885,5390297306
2015,2,1000154,4897613,10043237942
2015,2,1000153,3300638,8430358874
2015,2,1000152,3446727,6054820436
2015,2,1000151,3695659,10030989602
2015,2,1000150,3145439,7305684237
2015,2,1000149,4366062,4657927570
2015,2,1000148,3897883,8271945802
2015,2,1000147,3944455,8709658473
2015,2,1000146,3846910,9411882327
2015,2,1000145,3805962,8204795952
2015,2,1000144,4396384,11089270645
2015,2,1000143,3240641,6891245374
2015,2,1000142,3979094,9865541320
2015,2,1000141,4716907,8500923613
2015,2,1000140,4677309,10102195684
2015,2,1000139,2887523,8654358187
2015,2,1000138,2845973,5878432012
2015,2,1000137,3230033,8418592026
2015,2,1000136,3128412,7513251109
2015,2,1000135,2977411,5092515366
2015,2,1000134,3083400,7638404160
2015,2,1000133,3122167,10405100768
2015,2,1000132,4779357,9993369315
2015,2,1000131,3236014,9645271900
2015,2,1000130,2712647,6220196778
2015,2,1000129,2860087,7855074069
2015,2,1000128,2707613,2832981841
2015,2,1000127,3243736,6882911708
2015,2,1000126,5272331,6078985407
2015,2,1000125,4856147,4955652802
2015,2,1000124,3630048,6416306414
2015,2,1000123,4609274,8218606024
2015,2,1000122,3302554,6542145746
2015,2,1000121,2986541,9130222505
2015,2,1000120,3783544,6434983152
2015,2,1000119,3665910,5111821879
2015,2,1000118,3539969,4972346476
2015,2,1000117,4516018,8196162184
2015,2,1000116,3834090,7106428271
2015,2,1000115,4057444,3957665615
2015,2,1000114,3296554,3646408634
2015,2,1000113,4279894,1986232259
2015,2,1000112,3495630,5344687374
2015,2,1000111,3577584,5668501682
2015,2,1000110,4226948,3438381929
2015,2,1000109,3802240,2192730352
2015,2,1000108,2771826,3308083901
2015,2,1000107,4541828,7167979030
2015,2,1000106,3584254,7962720592
2015,2,1000105,3731743,4666109376
2015,2,1000104,3808444,5802503371
2015,2,1000103,3775249,4327973085
2015,2,1000102,3457249,4550871555
2015,2,1000101,3813936,8804854618
2015,2,1000100,3524133,5893604278
2015,2,1000099,3471996,4465711025
2015,2,1000098,4428236,5339017001
2015,2,1000097,4810540,8377813158
2015,2,1000096,4091487,2986584601
2015,2,1000095,3855322,6678770471
2015,2,1000094,3591134,4595519116
2015,2,1000093,3644233,5189270441
2015,2,1000092,4131017,4114301879
2015,2,1000091,4038551,7174600333
2015,2,1000090,4300057,7550924072
2015,2,1000089,4389997,6126958223
2015,2,1000088,4451911,8132357306
2015,2,1000087,3462650,7668178940
2015,2,1000086,4228645,7096566864
2015,2,1000085,4212157,6683754043
2015,2,1000084,5430278,2311664680
2015,2,1000083,2823302,1664673317
2015,2,1000082,4850968,4192621368
2015,2,1000081,4812581,3464345821
2015,2,1000080,4812657,2833695075
2015,2,1000079,3629948,2831261855
2015,2,1000078,5454886,1431919772
2015,2,1000077,3749557,6532925624
2015,2,1000076,3076403,7259176652
2015,2,1000075,2964010,11148165480
2015,2,1000074,3345195,6684147761
2015,2,1000073,3550095,4870168105
2015,2,1000072,4214001,10989633989
2015,2,1000071,4731157,4499703674
2015,2,1000070,3661074,6989180185
2015,2,1000069,4177105,6221549963
2015,2,1000068,4928652,4105460202
2015,2,1000067,4507521,5115340393
2015,2,1000066,4684797,5321734377
2015,2,1000065,4548085,6664525355
2015,2,1000064,4257470,9609924436
2015,2,1000063,3389253,7409666296
2015,2,1000062,3663692,10351573633
2015,2,1000061,3153532,7233237089
2015,2,1000060,3379181,6663853105
2015,2,1000059,6027211,5992975650
2015,2,1000058,4732730,4077780117
2015,2,1000057,4141889,6311845499
2015,2,1000056,3240791,6932039581
2015,2,1000055,4222100,5143026061
2015,2,1000054,4284987,4950676355
2015,2,1000053,3389872,3954298128
2015,2,1000052,3364272,4007919046
2015,2,1000051,4873168,5306344900
2015,2,1000050,6498251,3187444469
2015,2,1000049,3851718,6348574023
2015,2,1000048,4692341,1901697065
2015,2,1000047,3351130,3064739376
2015,2,1000046,4020191,2464637361
2015,2,1000045,4849645,1862898697
2015,2,1000044,5023264,2091093066
2015,2,1000043,4257999,7251142980
2015,2,1000042,3997193,6050496408
2015,2,1000041,3277496,5421910970
2015,2,1000040,2841670,402490353
2015,2,1000039,2644814,81452111
2015,2,1000038,4078764,6130274040
2015,2,1000037,3400992,5977102411
2015,2,1000036,3380142,6235342079
2015,2,1000035,3673732,7948680828
2015,2,1000034,3929310,8446879459
2015,2,1000033,3275698,4786262646
2015,2,1000032,3842065,5708250495
2015,2,1000031,4320503,6674866293
2015,2,1000030,3161005,7232033338
2015,2,1000029,4080569,4498965690
2015,2,1000028,3319100,4342165681
2015,2,1000027,5420871,5376510186
2015,2,1000026,5068458,4275566377
2015,2,1000025,4986919,4960581265
2015,2,1000024,3495331,8829797251
2015,2,1000023,3452074,6960376239
2015,2,1000022,3256530,5975429625
2015,2,1000021,4728478,4428938552
2015,2,1000020,3521246,7410479230
2015,2,1000019,3232077,7044314708
2015,2,1000018,3327363,3160324990
2015,2,1000017,3623010,822719811
2015,2,1000016,3944223,4653305070
2015,2,1000015,3305827,5251558380
2015,2,1000014,3237638,3002726537
2015,2,1000013,3076495,1983470606
2015,2,1000012,3866806,3974588640
2015,2,1000011,3124750,5156309335
2015,2,1000010,4337427,3191630352
2015,2,1000009,4602855,2053525309
2015,2,1000008,4546803,2139493825
2015,2,1000007,4180746,2123256521
2015,2,1000006,4132867,2905109143
2015,2,1000005,4878031,3002124027
2015,2,1000004,3434732,4328260897
2015,2,1000003,3369754,2357127210
2015,2,1000002,3914598,4294008327
2015,2,1000001,3889111,2853440192
2015,1,1001010,3657314,11658089515
2015,1,1001009,3631724,10104940478
2015,1,1001008,3517608,7416936886
2015,1,1001007,3436715,3354724220
2015,1,1001006,4062998,7027813965
2015,1,1001005,3807629,7502758905
2015,1,1001004,3631695,10949015831
2015,1,1001003,3685072,10406174460
2015,1,1001002,3381498,9576102371
2015,1,1001001,3204322,10313939900
2015,1,1001000,3296240,6098191223
2015,1,1000999,3291147,12528315073
2015,1,1000998,3249033,10229028058
2015,1,1000997,3092274,7600039102
2015,1,1000996,3754480,6044805694
2015,1,1000995,3584698,7233540611
2015,1,1000994,3849375,6145636785
2015,1,1000993,4596468,4585852124
2015,1,1000992,4435687,8662273496
2015,1,1000991,4145256,9300148148
2015,1,1000990,3560648,8102516720
2015,1,1000989,3499078,10679792171
2015,1,1000988,3560282,8865797540
2015,1,1000987,3296507,6118446300
2015,1,1000986,3492131,9099925903
2015,1,1000985,4257948,14005066851
2015,1,1000984,4203508,4701155292
2015,1,1000983,4258675,8912496320
2015,1,1000982,3439491,4980996760
2015,1,1000981,4141716,8524523827
2015,1,1000980,3342076,9125650886
2015,1,1000979,3538159,9127614708
2015,1,1000978,3263807,9241720986
2015,1,1000977,4057344,8053635387
2015,1,1000976,5094367,2603911486
2015,1,1000975,3143912,4195317614
2015,1,1000974,5030508,4855468804
2015,1,1000973,3165324,13025597770
2015,1,1000972,3249110,11093316399
2015,1,1000971,3184447,13179490938
2015,1,1000970,4775405,2652571659
2015,1,1000969,4170210,5126504957
2015,1,1000968,4063841,9731255503
2015,1,1000967,3653044,5299092705
2015,1,1000966,3296612,8424635064
2015,1,1000965,4946372,12222203592
2015,1,1000964,4631764,8499107482
2015,1,1000963,3414489,11895224405
2015,1,1000962,5573312,9368804774
2015,1,1000961,5676531,7000403983
2015,1,1000960,4337064,9831851841
2015,1,1000959,4326957,9546391738
2015,1,1000958,4390868,9923238942
2015,1,1000957,3857995,7930488630
2015,1,1000956,4613078,12589504872
2015,1,1000955,4862467,13252095025
2015,1,1000954,4917103,20946345024
2015,1,1000953,3631401,10616243654
2015,1,1000952,4730846,11076621037
2015,1,1000951,3849559,12823397066
2015,1,1000950,4161289,9910190177
2015,1,1000949,3832904,8777751850
2015,1,1000948,3132558,13578282996
2015,1,1000947,3370385,13154364747
2015,1,1000946,2619401,13024138207
2015,1,1000945,3208885,14958305032
2015,1,1000944,3584876,12500823432
2015,1,1000943,5343066,12303633779
2015,1,1000942,3177271,11951357009
2015,1,1000941,4851808,10076284984
2015,1,1000940,3177110,9388161183
2015,1,1000939,5932551,9645343896
2015,1,1000938,3611038,9236129976
2015,1,1000937,5671085,7638552222
2015,1,1000936,5027036,4547078526
2015,1,1000935,4569840,2433310815
2015,1,1000934,4070891,10591363913
2015,1,1000933,3773839,10842984463
2015,1,1000932,5806536,8518910577
2015,1,1000931,5455258,4897155803
2015,1,1000930,5130945,8440219390
2015,1,1000929,5381630,5880141815
2015,1,1000928,3497663,6128251087
2015,1,1000927,5333247,6033436109
2015,1,1000926,4842748,4464474846
2015,1,1000925,5563644,10402044848
2015,1,1000924,5263525,5601916101
2015,1,1000923,4816408,9284102858
2015,1,1000922,4844970,12749556061
2015,1,1000921,5343166,10175433086
2015,1,1000920,6600296,12197293635
2015,1,1000919,7370415,9242167798
2015,1,1000918,5270120,6109131160
2015,1,1000917,5917584,10546060190
2015,1,1000916,4387947,5724605745
2015,1,1000915,5639816,5401685850
2015,1,1000914,4780432,8165705650
2015,1,1000913,4363973,7573957399
2015,1,1000912,5981047,7324511966
2015,1,1000911,6014329,2551872743
2015,1,1000910,6275190,3306482171
2015,1,1000909,4869545,4143469218
2015,1,1000908,4126266,3405490073
2015,1,1000907,4172252,3777505664
2015,1,1000906,3939775,4496832642
2015,1,1000905,3941721,4763340860
2015,1,1000904,6205747,11818257106
2015,1,1000903,3770279,6199204005
2015,1,1000902,5321936,9211739993
2015,1,1000901,5591393,5932133217
2015,1,1000900,4597432,7694512096
2015,1,1000899,3989036,4761393790
2015,1,1000898,3888470,5403894331
2015,1,1000897,3290949,7996362414
2015,1,1000896,3484763,9834793984
2015,1,1000895,3663930,7115472257
2015,1,1000894,3454846,5262128239
2015,1,1000893,5631936,9137663501
2015,1,1000892,4585829,4018637074
2015,1,1000891,3614020,6527289972
2015,1,1000890,3572117,6978300152
2015,1,1000889,3501733,7474898769
2015,1,1000888,4444580,3978746969
2015,1,1000887,4093432,7520725572
2015,1,1000886,3325006,8988005434
2015,1,1000885,5104191,10806677255
2015,1,1000884,5131273,8393419348
2015,1,1000883,5306580,7297870594
2015,1,1000882,6061360,4402154167
2015,1,1000881,5158318,8843534022
2015,1,1000880,4652711,10908137991
2015,1,1000879,4644681,7469241937
2015,1,1000878,3582535,12694272139
2015,1,1000877,4148386,11615983727
2015,1,1000876,3492746,5978091009
2015,1,1000875,5058578,9626798262
2015,1,1000874,4115935,13426828669
2015,1,1000873,6298187,8416988731
2015,1,1000872,4596971,9635307476
2015,1,1000871,5558945,8466117010
2015,1,1000870,4973289,8257103515
2015,1,1000869,4460682,9512870477
2015,1,1000868,2985339,8534599932
2015,1,1000867,5536619,3601660139
2015,1,1000866,5693945,4618147631
2015,1,1000865,6126128,5477587997
2015,1,1000864,5964012,7798345086
2015,1,1000863,5476435,9607141837
2015,1,1000862,5519696,6250315357
2015,1,1000861,5865284,4221408301
2015,1,1000860,3963982,6345265719
2015,1,1000859,3609557,3590853546
2015,1,1000858,4943386,5814683016
2015,1,1000857,3501007,8348345501
2015,1,1000856,3625418,7030620776
2015,1,1000855,5592354,5291596259
2015,1,1000854,5468628,9150587833
2015,1,1000853,5026640,10782710167
2015,1,1000852,3927595,5347806386
2015,1,1000851,3656742,8132107307
2015,1,1000850,5864218,4603821501
2015,1,1000849,5979635,5623984003
2015,1,1000848,6060723,5430191331
2015,1,1000847,6058034,8615038464
2015,1,1000846,3672585,5282124975
2015,1,1000845,5228798,5298161499
2015,1,1000844,5118749,2713355510
2015,1,1000843,3149048,10069775571
