year,quarter,district,facil_total,bank,pharm,theater,subway_st,bus_st
2015,1,1000214,11,1,1,,,6
2015,1,1000227,4,,1,,,1
2015,1,1000535,6,,,,,4
2015,1,1000630,5,,1,,,2
2015,1,1000300,4,,1,,,1
2015,1,1000558,1,,,,,
2015,1,1001271,5,,1,1,,1
2015,1,1000179,1,,1,,,
2015,1,1000869,2,,1,,,
2015,1,1000669,8,,,,,7
2015,1,1000242,2,,1,,,
2015,1,1000382,4,,1,,,1
2015,1,1000760,3,,,,,2
2015,1,1000576,1,,,,,
2015,1,1000803,1,,,,,
2015,1,1000810,10,,,,,8
2015,1,1000023,1,,1,,,
2015,1,1000701,3,,,,,3
2015,1,1000874,9,,,,,9
2015,1,1000524,4,,,,,4
2015,1,1000873,4,,,,,4
2015,1,1000135,2,,,,,2
2015,1,1000406,1,,,,,1
2015,1,1000995,1,,,,,1
2015,1,1000686,2,,,,,2
2015,1,1000496,1,,,,,1
2015,1,1001129,17,1,3,,,2
2015,1,1000984,7,1,2,1,,1
2015,1,1001002,18,1,5,,,1
2015,1,1000191,1,,1,,,
2015,1,1000163,12,,3,,,6
2015,1,1001232,40,3,6,5,1,2
2015,1,1001493,97,14,13,16,3,19
2015,1,1000073,16,2,3,,,5
2015,1,1000270,8,,2,,,
2015,1,1000449,24,2,3,,,7
2015,1,1000799,4,,2,,,2
2015,1,1000419,2,,1,,,
2015,1,1001057,70,4,5,,1,9
2015,1,1000120,11,,2,,1,2
2015,1,1000688,7,1,2,,,
2015,1,1000482,4,,1,,,
2015,1,1000623,6,,1,,,2
2015,1,1001123,35,6,2,2,,5
2015,1,1001240,35,1,2,15,1,7
2015,1,1001115,35,4,3,,,6
2015,1,1001054,36,3,3,,,4
2015,1,1001283,7,1,2,,,
2015,1,1001221,61,3,10,2,,11
2015,1,1000954,34,1,6,,,6
2015,1,1000982,11,,2,,,1
2015,1,1001165,41,2,6,,1,2
2015,1,1000673,21,1,5,,,8
2015,1,1000958,19,1,3,,,4
2015,1,1000039,27,6,2,5,,4
2015,1,1000587,3,,1,,,
2015,1,1001190,19,1,1,1,1,8
2015,1,1001180,115,5,10,,1,29
2015,1,1000795,16,,2,,,4
2015,1,1001449,29,1,3,,,5
2015,1,1001053,23,3,2,,,3
2015,1,1001162,15,,2,1,,1
2015,1,1001085,217,12,18,3,2,16
2015,1,1000769,15,,1,,,13
2015,1,1001048,42,6,3,,,9
2015,1,1001460,10,1,2,,,
2015,1,1000823,15,,4,,,5
2015,1,1001140,197,14,12,5,1,5
2015,1,1001452,20,2,2,,,5
2015,1,1001183,11,1,2,,,4
2015,1,1000389,14,1,1,,,8
2015,1,1001213,36,3,4,1,,6
2015,1,1000798,8,,2,,,2
2015,1,1000834,11,2,1,,,2
2015,1,1001037,60,2,7,,,10
2015,1,1001276,15,5,3,2,,1
2015,1,1000042,8,1,2,,,2
2015,1,1000243,5,,1,,,2
2015,1,1001172,9,1,1,,,3
2015,1,1001027,97,12,3,3,1,50
2015,1,1000890,7,1,,,,3
2015,1,1001227,69,14,7,5,,6
2015,1,1001161,12,3,1,1,,4
2015,1,1001230,114,9,3,69,1,12
2015,1,1001198,37,3,3,,1,19
2015,1,1000854,8,1,2,,,3
2015,1,1001214,21,6,1,2,,5
2015,1,1001340,31,3,5,,,12
2015,1,1000871,26,4,2,,,9
2015,1,1001022,32,4,4,,,6
2015,1,1001447,10,,3,,,2
2015,1,1001369,4,,,,,3
2015,1,1001251,57,2,5,1,,25
2015,1,1000226,12,,3,,,1
2015,1,1001028,19,,2,,,8
2015,1,1000086,11,,1,,,7
2015,1,1000104,16,3,1,,,2
2015,1,1000471,7,,2,,,
2015,1,1001031,22,1,,1,,13
2015,1,1000083,3,2,,,,1
2015,1,1000847,31,3,3,2,,5
2015,1,1000040,9,,4,,,
2015,1,1000664,5,,1,,,2
2015,1,1001049,55,3,7,,,21
2015,1,1000820,9,,2,,,4
2015,1,1000946,15,,2,,,4
2015,1,1000987,5,1,,,,
2015,1,1000404,14,,2,,,4
2015,1,1000972,11,,3,,,2
2015,1,1001187,10,1,1,,,4
2015,1,1000092,4,,1,,,1
2015,1,1000985,4,,1,,,
2015,1,1001192,27,2,5,5,2,3
2015,1,1000599,5,,,,,2
2015,1,1001015,28,3,3,,,11
2015,1,1001274,9,2,3,1,,1
2015,1,1001479,4,,,,,
2015,1,1000098,12,,2,,,4
2015,1,1000674,12,,1,,,6
2015,1,1001241,9,,,1,,3
2015,1,1000265,6,,,,,3
2015,1,1001208,20,6,1,1,1,3
2015,1,1001030,33,1,3,,,9
2015,1,1001299,5,,1,,,
2015,1,1000309,7,,,,,4
2015,1,1000301,35,,3,,,22
2015,1,1000044,1,,,,,
2015,1,1001471,3,,1,,,
2015,1,1000284,17,,,,,8
2015,1,1000235,4,,,,,
2015,1,1001351,8,,3,,,
2015,1,1000529,5,,,,,3
2015,1,1000947,3,,2,,,
2015,1,1001264,8,1,1,1,,3
2015,1,1001372,2,1,,,,1
2015,1,1000888,2,2,,,,
2015,1,1000241,1,,,,,1
2015,1,1000670,2,,,,,2
2015,1,1000648,1,,,,,1
2015,1,1000483,1,,,,,1
2015,1,1001474,12,,2,,,2
2015,1,1000131,15,,3,,,5
2015,1,1000981,43,1,7,,1,7
2015,1,1000809,14,,3,,,5
2015,1,1000205,4,,2,,,1
2015,1,1000308,6,,1,,,2
2015,1,1001316,98,2,21,1,,6
2015,1,1000487,6,,1,,,5
2015,1,1000435,11,1,3,,,2
2015,1,1000032,11,1,3,,,1
2015,1,1000054,15,4,2,,,5
2015,1,1000225,3,,1,,,1
2015,1,1000261,11,1,2,,,4
2015,1,1001494,212,30,34,22,5,46
2015,1,1000384,7,,2,,,5
2015,1,1001492,427,78,35,89,2,41
2015,1,1000355,3,,2,,,
2015,1,1001332,24,,4,,,3
2015,1,1000022,7,1,2,,,
2015,1,1000766,18,1,3,,,4
2015,1,1000638,13,,4,,,4
2015,1,1000499,23,1,2,,1,5
2015,1,1000652,17,,2,,,13
2015,1,1000100,12,1,1,,,1
2015,1,1001275,3,1,2,,,
2015,1,1000158,13,,4,,,
2015,1,1000513,11,,3,,,1
2015,1,1001330,27,,5,,,7
2015,1,1001035,13,,1,1,,4
2015,1,1000563,16,,1,,,4
2015,1,1000118,27,1,5,,,6
2015,1,1001204,34,3,5,2,1,2
2015,1,1001134,83,18,10,7,2,14
2015,1,1001341,5,2,,,,
2015,1,1001072,37,1,3,,,10
2015,1,1000712,12,1,2,,,4
2015,1,1000121,22,1,3,,1,3
2015,1,1001402,23,1,4,,,3
2015,1,1000190,12,1,3,,,2
2015,1,1000592,18,1,2,,,4
2015,1,1000684,10,1,1,,,5
2015,1,1000500,21,1,3,,,6
2015,1,1001459,11,,1,,,4
2015,1,1000756,13,,2,,,7
2015,1,1001051,43,5,5,,,11
2015,1,1000298,7,,2,,,2
2015,1,1000827,24,2,4,,1,1
2015,1,1000574,5,1,,,,2
2015,1,1001073,47,14,5,,1,3
2015,1,1000549,13,1,2,,,1
2015,1,1000150,17,,3,,,9
2015,1,1000901,11,1,,,,6
2015,1,1000290,13,,1,,,5
2015,1,1001041,47,4,8,,2,12
2015,1,1001253,18,2,2,,1,1
2015,1,1000904,18,3,1,,,6
2015,1,1000693,28,2,3,,1,13
2015,1,1001306,7,,2,,,
2015,1,1000472,11,2,2,,,2
2015,1,1000215,7,,1,,,2
2015,1,1000385,21,,1,,,14
2015,1,1000282,9,,,,,5
2015,1,1001267,12,2,1,1,,2
2015,1,1000360,36,3,5,,,6
2015,1,1000217,7,,2,,,1
2015,1,1000708,20,,5,,,2
2015,1,1000422,14,,3,,,3
2015,1,1000931,15,4,2,,,6
2015,1,1001107,18,2,3,,,2
2015,1,1001127,87,16,10,2,,8
2015,1,1001348,20,,2,,,6
2015,1,1001024,26,,2,,,11
2015,1,1000616,21,,3,,,11
2015,1,1000421,10,,1,,,4
2015,1,1000434,2,,,,,
2015,1,1000033,9,,3,3,,2
2015,1,1001331,6,1,,,,1
2015,1,1001019,18,,3,,,6
2015,1,1000971,4,,1,,,1
2015,1,1001122,12,4,1,4,,1
2015,1,1001446,23,2,2,,,4
2015,1,1000676,11,1,2,,,4
2015,1,1001148,17,1,2,,,2
2015,1,1000790,4,,1,,,
2015,1,1000892,14,1,4,,,
2015,1,1000477,9,,1,,,4
2015,1,1000110,12,2,,,1,4
2015,1,1001450,29,1,3,,,4
2015,1,1000469,4,,,,,2
2015,1,1000145,6,,2,,,
2015,1,1000603,10,,2,,,2
2015,1,1000945,15,,4,,,3
2015,1,1000494,7,1,,2,,4
2015,1,1000026,23,1,,4,,16
2015,1,1001216,25,2,5,2,1,6
2015,1,1000018,10,,1,,,1
2015,1,1000451,12,1,1,,,7
2015,1,1000127,9,2,3,,,2
2015,1,1000855,11,2,,1,,2
2015,1,1000383,6,,2,,,
2015,1,1000960,15,,2,,,3
2015,1,1000608,15,1,4,,,6
2015,1,1000692,2,,1,,,1
2015,1,1000203,2,,1,,,1
2015,1,1000773,9,,2,,,5
2015,1,1000848,10,1,,,,7
2015,1,1000610,27,,1,,,16
2015,1,1000403,12,,1,,,8
2015,1,1000313,2,,,,,1
2015,1,1001114,23,,2,,,1
2015,1,1001261,60,3,7,,,4
2015,1,1000327,4,1,1,,,
2015,1,1000358,21,2,3,,,4
2015,1,1000728,12,1,1,,,4
2015,1,1001342,2,,1,,,
2015,1,1000709,14,,1,,,6
2015,1,1000666,10,,3,,,1
2015,1,1000431,1,,,,,
2015,1,1000622,15,,,,,12
2015,1,1000867,14,1,1,,,6
2015,1,1000846,4,,1,,,
2015,1,1001421,3,,,,,1
2015,1,1001075,11,1,2,1,,1
2015,1,1000297,2,1,,,,1
2015,1,1000079,11,2,,,,3
2015,1,1001285,4,1,,,,2
2015,1,1000425,10,,1,,,6
2015,1,1000641,14,1,2,,,6
2015,1,1000970,6,,1,,,2
2015,1,1000582,7,,3,,,
2015,1,1000561,11,,4,,,4
2015,1,1001146,2,1,,,,
2015,1,1000908,2,,1,,,
2015,1,1000067,9,1,1,,,3
2015,1,1000172,10,,2,,,4
2015,1,1000378,4,,3,,,
2015,1,1000180,7,,4,,,
2015,1,1001455,6,,1,,,4
2015,1,1001376,4,,1,,,
2015,1,1000934,10,,1,,,7
2015,1,1001488,4,,1,,,
2015,1,1001399,6,,2,,,
2015,1,1000119,7,,1,,,2
2015,1,1000415,8,,1,,,2
2015,1,1001375,1,,,,,
2015,1,1000565,10,,,1,,7
2015,1,1000906,1,,,,,
2015,1,1001091,18,3,2,,,10
2015,1,1000219,2,,1,,,1
2015,1,1001007,9,,2,,,2
2015,1,1000993,10,2,1,,,1
2015,1,1000783,20,,1,,,12
2015,1,1000698,11,,3,,,3
2015,1,1000600,17,,1,,,9
2015,1,1000689,10,,2,,,3
2015,1,1000792,6,,1,,,3
2015,1,1000285,3,,,,,1
2015,1,1000955,5,,,,,2
2015,1,1000737,12,,,,,11
2015,1,1001201,26,1,4,,,1
2015,1,1000977,13,1,2,,,6
2015,1,1001138,96,3,2,8,,5
2015,1,1001244,9,2,4,,,3
2015,1,1000240,2,,1,,,1
2015,1,1000107,8,,2,,,3
2015,1,1000502,9,,1,,,4
2015,1,1000889,12,1,1,,,6
2015,1,1000884,9,,1,,,3
2015,1,1000221,14,1,4,,,2
2015,1,1001207,11,2,,2,1,1
2015,1,1001212,14,2,2,,,9
2015,1,1000591,12,1,2,,,5
2015,1,1001436,5,1,1,,,
2015,1,1001225,4,2,,,,1
2015,1,1000491,1,1,,,,
2015,1,1001159,40,2,5,,1,1
2015,1,1001055,8,3,2,,,3
2015,1,1000289,10,,1,,,6
2015,1,1000578,7,,3,,,
2015,1,1000523,5,,1,,,
2015,1,1001463,4,,1,,,2
2015,1,1000181,3,,1,,,2
2015,1,1001174,8,,1,,1,
2015,1,1000428,12,,2,,,7
2015,1,1000635,2,,1,,,
2015,1,1000925,13,,1,,,3
2015,1,1001255,3,,,,,
2015,1,1000938,4,,1,,,
2015,1,1001231,17,2,2,,2,7
2015,1,1001457,3,,1,,,
2015,1,1000249,10,,,,,4
2015,1,1000519,15,2,1,,,2
2015,1,1000757,16,,2,,,10
2015,1,1000228,6,,2,,,2
2015,1,1000885,16,2,,,,9
2015,1,1000951,6,,1,1,,2
2015,1,1000053,5,2,,2,,
2015,1,1000887,5,,1,,,1
2015,1,1001248,28,2,4,1,,4
2015,1,1000543,14,1,1,,,6
2015,1,1001047,13,1,1,,,9
2015,1,1000276,12,,1,,,5
2015,1,1001293,6,,1,1,,
2015,1,1000463,4,1,1,,,1
2015,1,1000075,9,1,1,,,3
2015,1,1001219,4,,1,,1,
2015,1,1000025,6,,,,,5
2015,1,1000084,5,,2,,,1
2015,1,1000577,8,1,1,,,
2015,1,1000989,3,,1,,,1
2015,1,1000430,11,,1,,,4
2015,1,1000409,9,,,,,8
2015,1,1001076,16,1,1,2,,4
2015,1,1001465,1,,1,,,
2015,1,1000443,12,,1,,,9
2015,1,1000208,3,,1,,,2
2015,1,1000882,4,1,,,,1
2015,1,1000840,5,,,,,3
2015,1,1001400,1,,1,,,
2015,1,1001061,10,,2,,,8
2015,1,1000411,9,1,1,,,5
2015,1,1000765,1,,,1,,
2015,1,1000651,1,,1,,,
2015,1,1000353,1,,,,,
2015,1,1000464,6,,,,,5
2015,1,1000969,2,,,,,
2015,1,1000050,1,,,1,,
2015,1,1000478,3,,1,,,2
2015,1,1000560,1,,,,,
2015,1,1000141,1,,,,,1
2015,1,1000813,4,,,,,4
2015,1,1000424,3,,,,1,2
2015,1,1000729,3,,,,,3
2015,1,1000370,2,,,,,2
2015,1,1000624,8,,,,,8
2015,1,1000771,2,,,,,2
2015,1,1000512,1,,,,,1
2015,1,1000636,3,,,,,3
2015,1,1001286,1,,,,,1
2015,1,1000059,4,,,,,4
2015,1,1000202,1,,,,,1
2015,1,1000465,3,,,,,3
2015,1,1000344,3,,,,,3
2015,1,1001322,6,,2,,,2
2015,1,1000902,4,,,,,1
2015,1,1001070,11,2,2,,,
2015,1,1000639,17,,2,,,2
2015,1,1000244,6,1,1,,,2
2015,1,1000753,1,,1,,,
2015,1,1000456,3,,1,,,1
2015,1,1000926,7,,1,1,,
2015,1,1000776,2,1,,,,
2015,1,1000537,4,,,,,2
2015,1,1000711,8,,2,,,2
2015,1,1001343,5,,2,,,1
2015,1,1000718,6,,1,,,4
2015,1,1000037,1,,,,,
2015,1,1000232,14,,2,,,11
2015,1,1000090,18,1,1,,,12
2015,1,1001379,11,1,2,,,4
2015,1,1000936,4,,1,,,1
2015,1,1001404,10,,1,,,2
2015,1,1000178,5,,1,,,2
2015,1,1001191,4,,1,,,
2015,1,1000696,16,,1,,,11
2015,1,1000667,5,,2,,,1
2015,1,1000542,5,,1,,,2
2015,1,1000374,13,1,1,,,10
2015,1,1001290,1,,,,,
2015,1,1000615,7,,,,,2
2015,1,1001247,10,1,,,,4
2015,1,1000334,4,,,1,,2
2015,1,1001304,1,,,,,
2015,1,1000274,3,,,,,1
2015,1,1001296,17,,4,,,4
2015,1,1000905,3,,,3,,
2015,1,1000013,10,,,2,,2
2015,1,1001362,6,,1,,,5
2015,1,1001064,4,,1,,,2
2015,1,1000532,5,,1,,,2
2015,1,1000677,10,,2,,,5
2015,1,1000967,4,,,1,,1
2015,1,1000484,6,,,1,,4
2015,1,1000303,1,1,,,,
2015,1,1000459,6,,1,,,1
2015,1,1000182,4,,1,,,1
2015,1,1000089,2,,,,,
2015,1,1000618,12,,,,,11
2015,1,1000910,11,,,,,
2015,1,1000160,6,1,,,,5
2015,1,1000699,5,,1,,,4
2015,1,1001327,2,,1,,,1
2015,1,1000713,3,,,,,2
2015,1,1001325,2,,,,,
2015,1,1001408,1,,,,,
2015,1,1000570,3,,,,,2
2015,1,1000319,3,,,,,2
2015,1,1000586,3,,,,,2
2015,1,1001407,1,,,,,
2015,1,1000212,1,,1,,,
2015,1,1000195,1,,1,,,
2015,1,1000557,7,,,,,4
2015,1,1000238,3,,,,,2
2015,1,1000280,6,,,,,6
2015,1,1000794,1,,,,,1
2015,1,1000143,1,,,,,1
2015,1,1001292,2,,,,,2
2015,1,1000594,2,,,,,2
2015,1,1000656,1,,,,,1
2015,1,1001345,1,,,,,1
2015,1,1000975,10,,1,,,8
2015,1,1000556,16,,3,,,9
2015,1,1000631,3,,2,,,
2015,1,1000315,7,,1,,,5
2015,1,1001238,85,8,14,1,2,19
2015,1,1000185,8,,2,,,1
2015,1,1000736,1,,1,,,
2015,1,1001233,19,,2,3,1,7
2015,1,1001135,367,14,23,17,,14
2015,1,1001478,33,1,7,,,2
2015,1,1000405,12,,2,,,4
2015,1,1000550,5,,1,,,1
2015,1,1001260,68,2,9,,2,18
2015,1,1000156,28,,3,1,,13
2015,1,1001273,76,7,9,24,,10
2015,1,1000567,16,1,2,,,1
2015,1,1000346,36,1,5,,,17
2015,1,1001152,13,4,1,3,,2
2015,1,1001242,23,3,6,2,,6
2015,1,1000883,22,2,3,4,,6
2015,1,1000046,14,,5,,,3
2015,1,1000442,25,1,4,,,12
2015,1,1000433,13,,3,,,6
2015,1,1000338,6,1,2,,,1
2015,1,1000602,3,,1,,,1
2015,1,1000106,20,,3,,,10
2015,1,1001252,30,1,5,,,6
2015,1,1000764,22,1,5,,,4
2015,1,1001178,20,3,1,,,7
2015,1,1000034,10,,1,1,,1
2015,1,1001040,25,1,3,,,3
2015,1,1000455,11,1,3,,,
2015,1,1001392,2,,1,,,
2015,1,1001420,22,,4,,,4
2015,1,1000782,18,1,4,,,1
2015,1,1000130,7,1,1,,,1
2015,1,1000193,13,,3,,,6
2015,1,1000401,20,1,1,,,10
2015,1,1001100,12,2,1,,1,
2015,1,1000418,9,1,2,,,1
2015,1,1001033,25,4,2,,,8
2015,1,1000269,13,,1,,,5
2015,1,1000920,8,,2,,,2
2015,1,1000662,7,,2,,,3
2015,1,1000196,12,,3,,,1
2015,1,1000596,2,,1,,,
2015,1,1000413,17,1,2,,,8
2015,1,1001211,25,2,5,3,,4
2015,1,1001496,51,8,2,15,1,14
2015,1,1001096,19,4,3,,,
2015,1,1001406,23,1,5,,1,6
2015,1,1000957,9,1,1,,,3
2015,1,1000660,22,,6,,,4
2015,1,1001301,21,,6,,,3
2015,1,1000870,24,3,2,,,5
2015,1,1001339,6,,2,,,
2015,1,1000935,13,,2,,,
2015,1,1001025,86,6,12,1,1,6
2015,1,1000094,5,1,,,,2
2015,1,1001132,8,2,,,,2
2015,1,1000541,8,1,,,,3
2015,1,1001484,9,,2,,,1
2015,1,1000555,2,,,,,
2015,1,1000865,4,,,,,1
2015,1,1001044,32,5,1,1,,13
2015,1,1001023,63,13,5,,1,25
2015,1,1001101,15,2,1,,1,2
2015,1,1001197,19,3,1,,,7
2015,1,1000772,14,,2,,,8
2015,1,1000833,11,,3,,,1
2015,1,1000743,16,,4,,,1
2015,1,1000990,7,,1,,,2
2015,1,1001355,6,,2,,,
2015,1,1000331,11,,4,,,2
2015,1,1000533,25,1,4,,,4
2015,1,1000973,11,,4,,,2
2015,1,1000775,5,,2,,,1
2015,1,1000979,5,2,1,,,
2015,1,1000843,7,,3,,,1
2015,1,1000791,19,1,6,,,2
2015,1,1000826,15,,2,,,12
2015,1,1001467,1,,1,,,
2015,1,1000797,8,,2,,,2
2015,1,1000619,10,1,2,,,5
2015,1,1000184,9,,3,,,2
2015,1,1000016,17,1,2,,,10
2015,1,1001200,29,7,2,1,1,6
2015,1,1000390,5,,2,,,3
2015,1,1000509,3,,1,,,1
2015,1,1000530,4,,2,,,1
2015,1,1000540,12,,2,,,4
2015,1,1000800,12,,1,,,3
2015,1,1000473,5,1,,,,2
2015,1,1001205,14,,1,1,,4
2015,1,1001014,10,1,1,1,,6
2015,1,1000001,37,,,12,,8
2015,1,1001056,15,5,,,,2
2015,1,1001475,6,1,,,,3
2015,1,1000730,3,1,1,,,
2015,1,1000218,3,,1,,,
2015,1,1000786,22,,1,,,14
2015,1,1000796,17,1,4,,,5
2015,1,1000133,21,1,1,,,11
2015,1,1000942,16,1,5,,,1
2015,1,1000521,16,1,2,,,4
2015,1,1000872,9,,3,,,3
2015,1,1001485,7,,2,,,2
2015,1,1000633,10,2,1,,,5
2015,1,1000916,2,,,1,,
2015,1,1001297,10,,3,,,1
2015,1,1000137,5,,1,,,1
2015,1,1000668,16,,,1,,12
2015,1,1000318,14,,2,1,,7
2015,1,1000700,4,,1,,,1
2015,1,1000394,8,1,,,,2
2015,1,1001217,5,1,2,,,
2015,1,1001153,29,1,2,,,11
2015,1,1000267,2,,,,,
2015,1,1000930,20,2,3,,,4
2015,1,1000250,2,,,,,
2015,1,1000417,8,,1,,,4
2015,1,1000715,2,,,,,1
2015,1,1000717,8,,1,1,,3
2015,1,1000169,5,1,2,,,
2015,1,1000432,9,,1,1,,3
2015,1,1001294,5,,1,1,,1
2015,1,1000008,10,,,2,,8
2015,1,1000264,5,,2,,,
2015,1,1001262,34,2,2,,,8
2015,1,1001377,26,1,3,,,9
2015,1,1001016,16,1,1,,,9
2015,1,1000691,17,1,2,,,2
2015,1,1000291,2,1,,,,
2015,1,1001010,4,,3,,,
2015,1,1001001,3,,3,,,
2015,1,1000293,12,,1,,,11
2015,1,1000168,1,,1,,,
2015,1,1000392,18,,1,,,15
2015,1,1000625,5,,1,,,2
2015,1,1000864,18,2,3,,,5
2015,1,1000917,4,,2,,,
2015,1,1000963,10,1,1,,,4
2015,1,1000173,8,,1,,,1
2015,1,1000322,13,1,2,,,4
2015,1,1001176,9,,1,,1,3
2015,1,1000807,7,,,,,6
2015,1,1000858,3,,,,,
2015,1,1000470,1,,,,,
2015,1,1000368,4,,,,,2
2015,1,1000778,2,,,,,1
2015,1,1000052,1,,,1,,
2015,1,1000048,10,1,1,,,4
2015,1,1000222,20,1,3,,1,5
2015,1,1000507,2,,1,,,
2015,1,1001453,2,,1,,,
2015,1,1000637,9,,3,,,2
2015,1,1001229,15,,,,,11
2015,1,1000439,6,1,,,,2
2015,1,1000051,10,,1,,,7
2015,1,1000832,3,,1,,,
2015,1,1000612,6,,1,,,5
2015,1,1000654,13,,1,,,12
2015,1,1001279,6,,1,1,,1
2015,1,1000194,1,,,,,
2015,1,1001476,3,,2,,,
2015,1,1001356,1,,1,,,
2015,1,1001074,13,1,,1,,10
2015,1,1000749,1,,,,,
2015,1,1000457,11,,,,,10
2015,1,1000111,12,,1,,,11
2015,1,1000862,6,,,,,3
2015,1,1000199,2,,,,,1
2015,1,1000564,2,,1,,,
2015,1,1000144,1,1,,,,
2015,1,1000339,5,,1,,,4
2015,1,1000236,2,,1,,,1
2015,1,1000176,1,,1,,,
2015,1,1000234,5,,1,,,4
2015,1,1000200,4,,1,,,2
2015,1,1000531,2,,,,,
2015,1,1000571,21,,,,,20
2015,1,1000702,3,,1,,,2
2015,1,1000898,1,,,,,
2015,1,1000811,4,,,,,3
2015,1,1000207,2,,,,,2
2015,1,1000562,2,,,,,2
2015,1,1000819,3,,,,,3
2015,1,1000310,4,,,,1,3
2015,1,1000879,2,,,,,2
2015,1,1001188,2,,,,,2
2015,1,1000398,1,,,,,1
2015,1,1000396,1,,,,,1
2015,1,1000275,1,,,,,1
2015,1,1000781,5,,3,,,
2015,1,1000732,8,,2,,,2
2015,1,1001360,14,,2,,,4
2015,1,1000663,10,,2,,,4
2015,1,1000632,16,,2,,1,7
2015,1,1000210,8,,4,,,1
2015,1,1001314,16,3,6,1,,1
2015,1,1000986,15,,2,,,4
2015,1,1001125,7,1,,,,1
2015,1,1000998,4,,1,,,2
2015,1,1000356,6,,2,,,2
2015,1,1000273,19,1,2,,,11
2015,1,1000980,10,1,2,,,1
2015,1,1001324,6,1,1,,,1
2015,1,1000959,7,1,1,,,1
2015,1,1000725,2,,,,,1
2015,1,1001130,14,1,1,1,,4
2015,1,1000015,11,1,1,4,,1
2015,1,1000003,23,,,3,,6
2015,1,1000255,1,,,,,
2015,1,1000999,6,,1,,,1
2015,1,1000913,7,2,,1,,3
2015,1,1000402,19,2,1,1,,6
2015,1,1000836,4,1,,,,1
2015,1,1000247,5,,1,,,1
2015,1,1000694,6,1,,,,3
2015,1,1000505,6,,,1,,4
2015,1,1000149,13,,2,,,4
2015,1,1001077,33,5,3,,1,2
2015,1,1000170,2,1,1,,,
2015,1,1001071,31,,3,,,4
2015,1,1001313,5,1,1,,,2
2015,1,1000780,4,,,,,2
2015,1,1000268,6,,1,,,
2015,1,1000626,3,,,,,1
2015,1,1000939,21,1,3,,,
2015,1,1000704,17,,2,,,10
2015,1,1000147,3,,1,,,
2015,1,1001394,24,1,5,,,2
2015,1,1001466,15,,4,,,4
2015,1,1000220,8,,1,,,1
2015,1,1001136,8,,,,,1
2015,1,1000817,16,,3,1,,
2015,1,1000109,3,1,1,,,
2015,1,1001284,6,2,1,,1,
2015,1,1000863,22,1,2,,,14
2015,1,1001131,14,3,1,,,1
2015,1,1000152,1,1,,,,
2015,1,1001052,27,7,1,,,6
2015,1,1000017,10,2,1,1,,2
2015,1,1001223,80,9,5,9,2,14
2015,1,1000739,9,,,,,5
2015,1,1000837,7,1,1,,,
2015,1,1001009,9,,1,,,3
2015,1,1000983,21,,2,,,11
2015,1,1001158,19,1,3,,1,4
2015,1,1001164,48,6,5,,,12
2015,1,1000927,9,1,1,3,,1
2015,1,1001390,16,,2,,,3
2015,1,1001243,12,,4,,,6
2015,1,1001093,97,5,8,,,4
2015,1,1001195,11,1,,,,1
2015,1,1001245,30,2,3,7,,7
2015,1,1000539,10,,3,,,1
2015,1,1000518,5,,2,,,
2015,1,1001203,142,13,12,37,,6
2015,1,1000710,14,1,2,,,3
2015,1,1001303,16,1,1,,,6
2015,1,1000154,9,,,,,3
2015,1,1000260,3,,1,,,1
2015,1,1000671,6,,2,,,1
2015,1,1000829,10,,1,,,3
2015,1,1000488,16,,,1,,10
2015,1,1000462,8,1,3,,,2
2015,1,1001202,37,6,1,9,,4
2015,1,1000551,9,1,2,1,,2
2015,1,1000136,14,,1,,,3
2015,1,1000102,10,,2,,,7
2015,1,1001011,76,6,8,,,19
2015,1,1001298,9,,3,,,
2015,1,1001082,78,14,7,2,,11
2015,1,1000740,14,1,3,,,
2015,1,1001141,137,9,9,10,1,7
2015,1,1000968,20,1,2,,,4
2015,1,1000427,2,,1,,,
2015,1,1000928,23,,3,,,9
2015,1,1001440,7,,2,,,3
2015,1,1000678,6,,2,,,4
2015,1,1000839,37,1,9,1,,3
2015,1,1001226,53,8,10,5,,5
2015,1,1000134,25,2,3,,,8
2015,1,1000545,19,2,4,,,3
2015,1,1000420,26,,4,,,12
2015,1,1001097,24,2,2,8,,1
2015,1,1000288,26,,4,,,10
2015,1,1000085,11,,2,,,3
2015,1,1000049,10,,1,,,3
2015,1,1001282,15,2,4,,,
2015,1,1000335,3,,1,,,2
2015,1,1000038,7,,2,,,1
2015,1,1001182,146,9,14,17,1,46
2015,1,1000653,23,1,3,1,,8
2015,1,1000161,24,,4,,,5
2015,1,1000292,7,1,,,,4
2015,1,1000296,12,,3,,,6
2015,1,1000831,14,,3,,,5
2015,1,1001039,35,4,3,,,6
2015,1,1001209,53,14,5,1,,6
2015,1,1000480,18,,2,,1,12
2015,1,1000559,16,,1,,,8
2015,1,1000162,12,,3,,,4
2015,1,1001184,32,1,,1,1,22
2015,1,1000761,18,1,2,,,5
2015,1,1000129,14,1,3,,,3
2015,1,1000961,14,1,2,1,,1
2015,1,1000650,20,1,3,,,9
2015,1,1000793,10,,,,,7
2015,1,1000306,11,,1,,,3
2015,1,1000785,7,,2,,,2
2015,1,1001336,38,3,8,,,3
2015,1,1000861,8,1,3,,,2
2015,1,1000573,11,,2,,,1
2015,1,1001065,24,,4,,,4
2015,1,1000588,23,3,5,,,2
2015,1,1000768,17,,4,,,1
